timestamp,demand_mw,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,dew_point,apparent_temperature,precipitation,temperature,humidity,wind_speed,hour,day_of_week,day_of_month,month,is_weekend,season,lag_1h,lag_2h,lag_3h,lag_24h,lag_48h,lag_168h,rolling_mean_3h,rolling_mean_6h,rolling_mean_24h,rolling_max_24h,temperature_squared,temperature_x_hour,temperature_x_weekend
2021-08-25 00:00:00,5401.8550000000005,30.2,93.0,7.599999999999999,1000.85,28.95,35.0,0.0,30.2,93.0,7.599999999999999,0,2,25,8,0,3,5704.861666666667,5702.6033333333335,5470.186666666666,5191.6375,4652.81,6135.500833333333,5625.88388888889,5430.981805555555,5000.033680555555,5704.861666666667,912.04,0.0,0.0
2021-08-25 01:00:00,5079.265,30.0,94.0,8.5,1001.0,28.899999999999995,35.0,0.0,30.0,94.0,8.5,1,2,25,8,0,3,5401.8550000000005,5704.861666666667,5702.6033333333335,4908.6825,4385.556666666666,5810.089166666668,5603.106666666669,5476.269583333334,5008.792743055556,5704.861666666667,900.0,30.0,0.0
2021-08-25 02:00:00,4838.441666666667,29.7,94.0,7.400000000000001,1000.3,28.6,34.6,0.0,29.7,94.0,7.400000000000001,2,2,25,8,0,3,5079.265,5401.8550000000005,5704.861666666667,4663.208333333333,4165.251666666667,5533.87,5395.327222222225,5449.011527777778,5015.900347222222,5704.861666666667,882.0899999999999,59.4,0.0
2021-08-25 03:00:00,4602.41,29.2,94.0,6.5,999.8,28.1,33.5,0.0,29.2,94.0,6.5,3,2,25,8,0,3,4838.441666666667,5079.265,5401.8550000000005,4450.8475,3975.405,5268.579166666666,5106.520555555558,5366.202222222222,5023.201736111111,5704.861666666667,852.64,87.6,0.0
2021-08-25 04:00:00,4400.421666666666,29.0,94.0,8.5,1000.0,27.899999999999995,32.1,0.0,29.0,94.0,8.5,4,2,25,8,0,3,4602.41,4838.441666666667,5079.265,4278.21,3842.2491666666665,5050.1425,4840.038888888891,5221.572777777777,5029.516840277778,5704.861666666667,841.0,116.0,0.0
2021-08-25 05:00:00,4236.6525,29.1,88.5,8.5,999.6,26.95,32.7,0.0,29.1,88.5,8.5,5,2,25,8,0,3,4400.421666666666,4602.41,4838.441666666667,4168.054166666667,3755.745,4859.350833333333,4613.75777777778,5004.5425,5034.608993055555,5704.861666666667,846.8100000000001,145.5,0.0
2021-08-25 06:00:00,4066.255,29.6,81.0,11.2,1000.1,26.0,31.5,0.0,29.6,81.0,11.2,6,2,25,8,0,3,4236.6525,4400.421666666666,4602.41,4069.3175,3675.0175,4621.358333333334,4413.1613888888905,4759.840972222223,5037.467256944445,5704.861666666667,876.1600000000001,177.60000000000002,0.0
2021-08-25 07:00:00,4037.111666666667,30.0,79.0,15.7,1001.0,26.0,31.3,0.0,30.0,79.0,15.7,7,2,25,8,0,3,4066.255,4236.6525,4400.421666666666,4084.915,3675.7975,4523.5325,4234.443055555558,4537.240972222222,5037.339652777778,5704.861666666667,900.0,210.0,0.0
2021-08-25 08:00:00,4078.3266666666664,30.4,74.0,17.5,1000.75,25.25,32.5,0.0,30.4,74.0,17.5,8,2,25,8,0,3,4037.111666666667,4066.255,4236.6525,4198.6575,3777.245,4645.293333333334,4113.339722222224,4363.54875,5035.347847222222,5704.861666666667,924.16,243.2,0.0
2021-08-25 09:00:00,4427.281666666667,31.4,68.0,19.45,1001.25,24.8,33.0,0.0,31.4,68.0,19.45,9,2,25,8,0,3,4078.3266666666664,4037.111666666667,4066.255,4562.066666666667,4186.253333333333,5050.216666666666,4060.5644444444465,4236.862916666667,5030.334062499999,5704.861666666667,985.9599999999999,282.59999999999997,0.0
2021-08-25 10:00:00,4845.345,32.5,67.0,22.3,1002.0,25.600000000000005,34.4,0.0,32.5,67.0,22.3,10,2,25,8,0,3,4427.281666666667,4078.3266666666664,4037.111666666667,5030.7108333333335,4635.0233333333335,5519.025000000001,4180.906666666669,4207.674861111112,5024.718020833333,5704.861666666667,1056.25,325.0,0.0
2021-08-25 11:00:00,5099.845833333334,33.699999999999996,61.5,23.200000000000003,1001.05,25.25,36.2,0.0,33.699999999999996,61.5,23.200000000000003,11,2,25,8,0,3,4845.345,4427.281666666667,4078.3266666666664,5207.945833333333,4851.793333333333,5805.3475,4450.317777777779,4281.828750000001,5016.9944444444445,5704.861666666667,1135.6899999999996,370.69999999999993,0.0
2021-08-25 12:00:00,5252.984166666666,34.199999999999996,61.5,17.650000000000002,1000.55,25.7,37.6,0.0,34.199999999999996,61.5,17.650000000000002,12,2,25,8,0,3,5099.845833333334,4845.345,4427.281666666667,5339.445833333333,4877.935192307692,5978.05,4790.824166666669,4425.694305555556,5012.490277777778,5704.861666666667,1169.6399999999996,410.4,0.0
2021-08-25 13:00:00,5244.06,34.5,63.5,16.75,1000.5,26.55,38.3,0.0,34.5,63.5,16.75,13,2,25,8,0,3,5252.984166666666,5099.845833333334,4845.345,5316.1,4904.077051282051,5970.952499999999,5066.058333333335,4623.4825,5008.887708333334,5704.861666666667,1190.25,448.5,0.0
2021-08-25 14:00:00,5573.723333333334,35.199999999999996,57.5,21.4,999.5,25.55,38.2,0.0,35.199999999999996,57.5,21.4,14,2,25,8,0,3,5244.06,5252.984166666666,5099.845833333334,5520.053333333333,4930.21891025641,6286.076666666667,5198.963333333336,4824.640555555556,5005.886041666667,5704.861666666667,1239.0399999999997,492.79999999999995,0.0
2021-08-25 15:00:00,5725.721666666667,35.699999999999996,56.0,20.35,999.0,25.55,37.3,0.0,35.699999999999996,56.0,20.35,15,2,25,8,0,3,5573.723333333334,5244.06,5252.984166666666,5618.38,4956.360769230769,6450.784166666667,5356.922500000002,5073.873333333334,5008.122291666667,5704.861666666667,1274.4899999999998,535.4999999999999,0.0
2021-08-25 16:00:00,5650.731666666667,36.0,57.0,17.5,999.0,26.100000000000005,37.0,0.0,36.0,57.0,17.5,16,2,25,8,0,3,5725.721666666667,5573.723333333334,5244.06,5512.631666666667,4982.502628205128,6297.910833333332,5514.50166666667,5290.28,5012.594861111111,5725.721666666667,1296.0,576.0,0.0
2021-08-25 17:00:00,5371.389166666667,35.199999999999996,58.5,15.7,997.9,25.8,36.7,0.0,35.199999999999996,58.5,15.7,17,2,25,8,0,3,5650.731666666667,5725.721666666667,5573.723333333334,5294.053333333333,5008.6444871794865,5930.636666666666,5650.0588888888915,5424.511111111111,5018.349027777777,5725.721666666667,1239.0399999999997,598.4,0.0
2021-08-25 18:00:00,5015.383333333333,34.199999999999996,60.0,13.9,997.4,25.3,35.0,0.0,34.199999999999996,60.0,13.9,18,2,25,8,0,3,5371.389166666667,5650.731666666667,5725.721666666667,5130.128333333333,5034.786346153846,5493.939166666667,5582.614166666669,5469.768333333333,5021.571354166666,5725.721666666667,1169.6399999999996,615.5999999999999,0.0
2021-08-25 19:00:00,5057.319166666667,33.5,61.5,9.2,998.0,25.05,33.8,0.0,33.5,61.5,9.2,19,2,25,8,0,3,5015.383333333333,5371.389166666667,5650.731666666667,5242.8133333333335,5060.928205128205,5439.385833333333,5345.834722222224,5430.168194444445,5016.7903125,5725.721666666667,1122.25,636.5,0.0
2021-08-25 20:00:00,5134.36,32.800000000000004,64.5,7.400000000000001,997.5,25.2,33.2,0.0,32.800000000000004,64.5,7.400000000000001,20,2,25,8,0,3,5057.319166666667,5015.383333333333,5371.389166666667,5335.2975,5087.070064102564,5604.380833333334,5148.030555555558,5399.044722222222,5009.061388888888,5725.721666666667,1075.8400000000004,656.0000000000001,0.0
2021-08-25 21:00:00,5327.003333333333,32.300000000000004,66.5,10.3,998.0,25.25,32.6,0.0,32.300000000000004,66.5,10.3,21,2,25,8,0,3,5134.36,5057.319166666667,5015.383333333333,5470.186666666666,5113.211923076923,5921.331666666666,5069.020833333335,5325.8175,5000.688993055555,5725.721666666667,1043.2900000000002,678.3000000000001,0.0
2021-08-25 22:00:00,5619.81,32.0,67.0,11.199999999999998,999.0,25.100000000000005,31.9,0.0,32.0,67.0,11.199999999999998,22,2,25,8,0,3,5327.003333333333,5134.36,5057.319166666667,5702.6033333333335,5139.353782051282,6335.535,5172.894166666669,5259.364444444444,4994.723020833334,5725.721666666667,1024.0,704.0,0.0
2021-08-25 23:00:00,5676.679,31.44,69.4,12.64,998.6,25.14,31.3,0.0,31.44,69.4,12.64,23,2,25,8,0,3,5619.81,5327.003333333333,5134.36,5704.861666666667,5165.495641025641,6440.431818181818,5360.391111111113,5254.2108333333335,4991.273298611111,5725.721666666667,988.4736,723.12,0.0
2021-08-26 00:00:00,5406.558333333333,30.3,71.5,13.9,998.5,24.549999999999997,30.7,0.0,30.3,71.5,13.9,0,3,26,8,0,3,5676.679,5619.81,5327.003333333333,5401.8550000000005,5191.6375,6158.070833333334,5541.164111111113,5305.092472222223,4990.099020833334,5725.721666666667,918.09,0.0,0.0
2021-08-26 01:00:00,5079.4025,30.0,70.0,13.9,999.0,23.899999999999995,30.0,0.0,30.0,70.0,13.9,1,3,26,8,0,3,5406.558333333333,5676.679,5619.81,5079.265,4908.6825,5864.559166666667,5567.682444444446,5370.288305555555,4990.294993055556,5725.721666666667,900.0,30.0,0.0
2021-08-26 02:00:00,4825.089166666667,29.8,73.5,13.0,998.2,24.5,29.4,0.0,29.8,73.5,13.0,2,3,26,8,0,3,5079.4025,5406.558333333333,5676.679,4838.441666666667,4663.208333333333,5617.013333333333,5387.546611111113,5373.968861111111,4990.300722222222,5725.721666666667,888.0400000000001,59.6,0.0
2021-08-26 03:00:00,4563.299166666667,29.3,76.0,11.199999999999998,997.7,24.600000000000005,28.8,0.0,29.3,76.0,11.199999999999998,3,3,26,8,0,3,4825.089166666667,5079.4025,5406.558333333333,4602.41,4450.8475,5365.45,5103.683333333335,5322.423722222223,4989.744368055555,5725.721666666667,858.49,87.9,0.0
2021-08-26 04:00:00,4335.711666666667,29.0,77.0,13.0,998.5,24.55,28.3,0.0,29.0,77.0,13.0,4,3,26,8,0,3,4563.299166666667,4825.089166666667,5079.4025,4400.421666666666,4278.21,5118.725833333333,4822.596944444446,5195.139694444445,4988.11475,5725.721666666667,841.0,116.0,0.0
2021-08-26 05:00:00,4169.87,28.7,77.0,14.800000000000002,998.4,24.25,28.7,0.0,28.7,77.0,14.800000000000002,5,3,26,8,0,3,4335.711666666667,4563.299166666667,4825.089166666667,4236.6525,4168.054166666667,4917.7225,4574.700000000002,4981.123305555556,4985.4185,5725.721666666667,823.6899999999999,143.5,0.0
2021-08-26 06:00:00,3991.7075,28.2,77.0,13.9,998.9,23.75,28.9,0.0,28.2,77.0,13.9,6,3,26,8,0,3,4169.87,4335.711666666667,4563.299166666667,4066.255,4069.3175,4712.444166666667,4356.293611111113,4729.988472222222,4982.635895833334,5725.721666666667,795.24,169.2,0.0
2021-08-26 07:00:00,3943.6233333333334,28.0,79.0,13.9,1000.0,24.0,29.9,0.0,28.0,79.0,13.9,7,3,26,8,0,3,3991.7075,4169.87,4335.711666666667,4037.111666666667,4084.915,4621.483333333334,4165.763055555558,4494.179999999999,4979.529750000001,5725.721666666667,784.0,196.0,0.0
2021-08-26 08:00:00,3947.4583333333335,28.7,74.5,16.599999999999998,999.7,23.7,31.1,0.0,28.7,74.5,16.599999999999998,8,3,26,8,0,3,3943.6233333333334,3991.7075,4169.87,4078.3266666666664,4198.6575,4720.105833333334,4035.0669444444466,4304.883472222222,4975.634402777778,5725.721666666667,823.6899999999999,229.6,0.0
2021-08-26 09:00:00,4302.6325,30.2,68.0,16.599999999999998,1000.2,23.649999999999995,31.8,0.0,30.2,68.0,16.599999999999998,9,3,26,8,0,3,3947.4583333333335,3943.6233333333334,3991.7075,4427.281666666667,4562.066666666667,5174.604166666667,3960.9297222222244,4158.611666666667,4970.181555555556,5725.721666666667,912.04,271.8,0.0
2021-08-26 10:00:00,4701.325833333333,31.0,66.0,14.800000000000002,1001.0,23.899999999999995,33.7,0.0,31.0,66.0,14.800000000000002,10,3,26,8,0,3,4302.6325,3947.4583333333335,3943.6233333333334,4845.345,5030.7108333333335,5667.861666666667,4064.571388888891,4115.167222222222,4964.987840277778,5725.721666666667,961.0,310.0,0.0
2021-08-26 11:00:00,4967.185,31.5,63.0,16.599999999999998,1000.35,23.6,35.9,0.0,31.5,63.0,16.599999999999998,11,3,26,8,0,3,4701.325833333333,4302.6325,3947.4583333333335,5099.845833333334,5207.945833333333,5863.114166666666,4317.1388888888905,4176.102916666667,4958.987041666666,5725.721666666667,992.25,346.5,0.0
2021-08-26 12:00:00,5079.733333333334,32.5,61.5,16.599999999999998,999.85,24.15,37.5,0.0,32.5,61.5,16.599999999999998,12,3,26,8,0,3,4967.185,4701.325833333333,4302.6325,5252.984166666666,5339.445833333333,6016.1875,4657.04777777778,4308.98875,4953.459506944445,5725.721666666667,1056.25,390.0,0.0
2021-08-26 13:00:00,5075.735833333333,33.0,63.0,14.800000000000002,1000.0,25.0,38.3,0.0,33.0,63.0,14.800000000000002,13,3,26,8,0,3,5079.733333333334,4967.185,4701.325833333333,5244.06,5316.1,5929.361666666667,4916.081388888891,4490.32638888889,4946.240722222222,5725.721666666667,1089.0,429.0,0.0
2021-08-26 14:00:00,5414.939166666666,33.4,60.0,14.800000000000002,999.25,24.55,38.6,0.0,33.4,60.0,14.800000000000002,14,3,26,8,0,3,5075.735833333333,5079.733333333334,4967.185,5573.723333333334,5520.053333333333,6170.544166666667,5040.884722222224,4679.011805555556,4939.227215277778,5725.721666666667,1115.56,467.59999999999997,0.0
2021-08-26 15:00:00,5550.8125,33.9,55.0,13.9,998.75,23.600000000000005,37.9,0.0,33.9,55.0,13.9,15,3,26,8,0,3,5414.939166666666,5075.735833333333,5079.733333333334,5725.721666666667,5618.38,6343.904166666667,5190.136111111113,4923.591944444444,4932.611208333334,5725.721666666667,1149.2099999999998,508.5,0.0
2021-08-26 16:00:00,5451.7375,33.5,54.5,13.0,999.0,23.100000000000005,37.1,0.0,33.5,54.5,13.0,16,3,26,8,0,3,5550.8125,5414.939166666666,5075.735833333333,5650.731666666667,5512.631666666667,6258.2175,5347.162500000001,5131.621944444444,4925.32332638889,5676.679,1122.25,536.0,0.0
2021-08-26 17:00:00,5248.2525,33.0,57.0,12.1,998.05,23.350000000000005,37.5,0.0,33.0,57.0,12.1,17,3,26,8,0,3,5451.7375,5550.8125,5414.939166666666,5371.389166666667,5294.053333333333,5909.585,5472.49638888889,5256.690555555556,4917.031902777778,5676.679,1089.0,561.0,0.0
2021-08-26 18:00:00,5024.711666666667,32.5,58.5,9.4,997.55,23.3,36.6,0.0,32.5,58.5,9.4,18,3,26,8,0,3,5248.2525,5451.7375,5550.8125,5015.383333333333,5130.128333333333,5548.895833333333,5416.934166666669,5303.535138888889,4911.901208333334,5676.679,1056.25,585.0,0.0
2021-08-26 19:00:00,5068.113333333334,32.0,59.0,8.5,998.5,23.0,34.7,0.0,32.0,59.0,8.5,19,3,26,8,0,3,5024.711666666667,5248.2525,5451.7375,5057.319166666667,5242.8133333333335,5509.322499999999,5241.567222222224,5294.364861111111,4912.289888888889,5676.679,1024.0,608.0,0.0
2021-08-26 20:00:00,5044.533333333334,31.5,63.5,9.4,998.6,23.7,34.0,0.0,31.5,63.5,9.4,20,3,26,8,0,3,5068.113333333334,5024.711666666667,5248.2525,5134.36,5335.2975,5574.919999999999,5113.692500000002,5293.094444444444,4912.739645833334,5676.679,992.25,630.0,0.0
2021-08-26 21:00:00,5107.455833333333,31.0,67.0,8.5,999.1,24.149999999999995,33.4,0.0,31.0,67.0,8.5,21,3,26,8,0,3,5044.533333333334,5068.113333333334,5024.711666666667,5327.003333333333,5470.186666666666,5760.615833333333,5045.786111111113,5231.360138888889,4908.996868055556,5676.679,961.0,651.0,0.0
2021-08-26 22:00:00,5374.755833333334,30.0,72.5,7.599999999999999,1000.0,24.45,33.1,0.0,30.0,72.5,7.599999999999999,22,3,26,8,0,3,5107.455833333333,5044.533333333334,5068.113333333334,5619.81,5702.6033333333335,6102.890833333334,5073.367500000003,5157.467361111111,4899.849055555555,5676.679,900.0,660.0,0.0
2021-08-26 23:00:00,5453.7675,29.5,72.5,8.5,999.8,24.0,32.4,0.0,29.5,72.5,8.5,23,3,26,8,0,3,5374.755833333334,5107.455833333333,5044.533333333334,5676.679,5704.861666666667,6181.057,5175.581666666669,5144.637083333334,4889.638465277778,5676.679,870.25,678.5,0.0
2021-08-27 00:00:00,5204.32,29.5,70.5,9.4,999.8,23.55,31.9,0.0,29.5,70.5,9.4,0,4,27,8,0,3,5453.7675,5374.755833333334,5107.455833333333,5406.558333333333,5401.8550000000005,5921.8675,5311.9930555555575,5178.889583333334,4880.350486111111,5550.8125,870.25,0.0,0.0
2021-08-27 01:00:00,4897.549166666667,29.0,75.0,8.5,1000.0,24.100000000000005,30.7,0.0,29.0,75.0,8.5,1,4,27,8,0,3,5204.32,5453.7675,5374.755833333334,5079.4025,5079.265,5632.303333333333,5344.281111111112,5208.824305555556,4871.9238888888885,5550.8125,841.0,29.0,0.0
2021-08-27 02:00:00,4617.2908333333335,28.8,75.5,7.599999999999999,999.45,24.05,29.5,0.0,28.8,75.5,7.599999999999999,2,4,27,8,0,3,4897.549166666667,5204.32,5453.7675,4825.089166666667,4838.441666666667,5362.1725,5185.212222222224,5180.396944444445,4864.346666666666,5550.8125,829.44,57.6,0.0
2021-08-27 03:00:00,4376.763333333333,28.3,80.0,6.5,999.45,24.5,29.2,0.0,28.3,80.0,6.5,3,4,27,8,0,3,4617.2908333333335,4897.549166666667,5204.32,4563.299166666667,4602.41,5136.087500000001,4906.386666666668,5109.189861111111,4855.688402777778,5550.8125,800.89,84.9,0.0
2021-08-27 04:00:00,4178.575833333333,28.0,84.0,5.400000000000001,1000.0,25.0,28.5,0.0,28.0,84.0,5.400000000000001,4,4,27,8,0,3,4376.763333333333,4617.2908333333335,4897.549166666667,4335.711666666667,4400.421666666666,4918.2225,4630.534444444446,4987.4077777777775,4847.9160763888885,5550.8125,784.0,112.0,0.0
2021-08-27 05:00:00,4040.2525,28.0,78.5,6.5,999.8,23.85,28.3,0.0,28.0,78.5,6.5,5,4,27,8,0,3,4178.575833333333,4376.763333333333,4617.2908333333335,4169.87,4236.6525,4732.774166666667,4390.876666666668,4788.044444444445,4841.368750000001,5550.8125,784.0,140.0,0.0
2021-08-27 06:00:00,3916.5075,28.0,76.0,7.599999999999999,1000.3,23.35,28.8,0.0,28.0,76.0,7.599999999999999,6,4,27,8,0,3,4040.2525,4178.575833333333,4376.763333333333,3991.7075,4066.255,4528.441666666667,4198.530555555558,4552.458611111111,4835.968020833333,5550.8125,784.0,168.0,0.0
2021-08-27 07:00:00,3895.373333333333,28.0,79.0,8.5,1001.0,24.0,30.4,0.0,28.0,79.0,8.5,7,4,27,8,0,3,3916.5075,4040.2525,4178.575833333333,3943.6233333333334,4037.111666666667,4381.04,4045.111944444446,4337.823194444444,4832.8346875,5550.8125,784.0,196.0,0.0
2021-08-27 08:00:00,3976.935,28.9,73.0,11.2,1000.9,23.5,31.8,0.0,28.9,73.0,11.2,8,4,27,8,0,3,3895.373333333333,3916.5075,4040.2525,3947.4583333333335,4078.3266666666664,4341.86,3950.711111111113,4170.793888888888,4830.824270833334,5550.8125,835.2099999999999,231.2,0.0
2021-08-27 09:00:00,4388.304166666667,29.9,66.5,15.699999999999998,1000.9,23.0,33.0,0.0,29.9,66.5,15.699999999999998,9,4,27,8,0,3,3976.935,3895.373333333333,3916.5075,4302.6325,4427.281666666667,4612.4141666666665,3929.605277777779,4064.067916666667,4832.052465277778,5550.8125,894.0099999999999,269.09999999999997,0.0
2021-08-27 10:00:00,4867.3533333333335,30.5,64.5,18.4,1002.0,23.05,35.5,0.0,30.5,64.5,18.4,10,4,27,8,0,3,4388.304166666667,3976.935,3895.373333333333,4701.325833333333,4845.345,4940.651666666667,4086.8708333333348,4065.991388888889,4835.622118055556,5550.8125,930.25,305.0,0.0
2021-08-27 11:00:00,5118.505833333334,32.5,60.0,17.5,1002.15,23.700000000000003,37.9,0.0,32.5,60.0,17.5,11,4,27,8,0,3,4867.3533333333335,4388.304166666667,3976.935,4967.185,5099.845833333334,4884.525000000001,4410.864166666669,4180.787638888888,4842.539930555556,5550.8125,1056.25,357.5,0.0
2021-08-27 12:00:00,5246.006666666667,34.0,55.0,13.9,1001.65,23.700000000000003,39.6,0.0,34.0,55.0,13.9,12,4,27,8,0,3,5118.505833333334,4867.3533333333335,4388.304166666667,5079.733333333334,5252.984166666666,4862.805,4791.38777777778,4360.496527777777,4848.844965277778,5550.8125,1156.0,408.0,0.0
2021-08-27 13:00:00,5165.259166666667,34.0,54.5,11.199999999999998,1002.0,23.55,40.1,0.0,34.0,54.5,11.199999999999998,13,4,27,8,0,3,5246.006666666667,5118.505833333334,4867.3533333333335,5075.735833333333,5244.06,4669.260833333333,5077.288611111114,4582.079722222222,4855.773020833333,5550.8125,1156.0,442.0,0.0
2021-08-27 14:00:00,5530.733333333334,34.4,56.0,10.3,1001.3,24.35,39.2,0.0,34.4,56.0,10.3,14,4,27,8,0,3,5165.259166666667,5246.006666666667,5118.505833333334,5414.939166666666,5573.723333333334,4764.139166666667,5176.590555555558,4793.727361111111,4859.503159722222,5550.8125,1183.36,481.59999999999997,0.0
2021-08-27 15:00:00,5686.811666666667,34.9,54.5,8.5,1000.8,24.35,38.1,0.0,34.9,54.5,8.5,15,4,27,8,0,3,5530.733333333334,5165.259166666667,5246.006666666667,5550.8125,5725.721666666667,4747.760833333333,5313.999722222224,5052.693749999999,4864.327916666666,5550.8125,1218.01,523.5,0.0
2021-08-27 16:00:00,5635.655000000001,35.0,53.0,7.6,1001.0,24.0,37.8,0.0,35.0,53.0,7.6,16,4,27,8,0,3,5686.811666666667,5530.733333333334,5165.259166666667,5451.7375,5650.731666666667,4662.7225,5460.934722222224,5269.111666666667,4869.994548611111,5686.811666666667,1225.0,560.0,0.0
2021-08-27 17:00:00,5613.1838541666675,34.375,55.875,7.4625,1001.09375,24.1625,37.8,0.0,34.375,55.875,7.4625,17,4,27,8,0,3,5635.655000000001,5686.811666666667,5530.733333333334,5248.2525,5371.389166666667,4615.2375,5617.7333333333345,5397.161944444445,4877.657777777778,5686.811666666667,1181.640625,584.375,0.0
2021-08-27 18:00:00,5590.7127083333335,33.75,58.75,7.324999999999999,1001.1875,24.325,36.7,0.0,33.75,58.75,7.324999999999999,18,4,27,8,0,3,5613.1838541666675,5635.655000000001,5686.811666666667,5024.711666666667,5015.383333333333,4545.808333333333,5645.21684027778,5479.60828125,4892.863250868056,5686.811666666667,1139.0625,607.5,0.0
2021-08-27 19:00:00,5568.2415625,33.125,61.625,7.1875,1001.28125,24.4875,34.8,0.0,33.125,61.625,7.1875,19,4,27,8,0,3,5590.7127083333335,5613.1838541666675,5635.655000000001,5068.113333333334,5057.319166666667,4617.614166666667,5613.183854166669,5537.059288194446,4916.446627604167,5686.811666666667,1097.265625,629.375,0.0
2021-08-27 20:00:00,5545.770416666666,32.5,64.5,7.05,1001.375,24.65,33.4,0.0,32.5,64.5,7.05,20,4,27,8,0,3,5568.2415625,5590.7127083333335,5613.1838541666675,5044.533333333334,5134.36,4526.650833333333,5590.712708333335,5604.223020833334,4937.285303819445,5686.811666666667,1056.25,650.0,0.0
2021-08-27 21:00:00,5523.299270833333,31.875,67.375,6.9125,1001.46875,24.8125,32.8,0.0,31.875,67.375,6.9125,21,4,27,8,0,3,5545.770416666666,5568.2415625,5590.7127083333335,5107.455833333333,5327.003333333333,4572.195833333333,5568.241562500002,5606.72920138889,4958.170182291667,5686.811666666667,1016.015625,669.375,0.0
2021-08-27 22:00:00,5500.828125,31.25,70.25,6.775,1001.5625,24.975,32.2,0.0,31.25,70.25,6.775,22,4,27,8,0,3,5523.299270833333,5545.770416666666,5568.2415625,5374.755833333334,5619.81,4836.3358333333335,5545.770416666669,5579.477135416667,4975.4969921875,5686.811666666667,976.5625,687.5,0.0
2021-08-27 23:00:00,5478.356979166666,30.625,73.125,6.6375,1001.65625,25.1375,31.8,0.0,30.625,73.125,6.6375,23,4,27,8,0,3,5500.828125,5523.299270833333,5545.770416666666,5453.7675,5676.679,4930.14,5523.299270833336,5557.005989583334,4980.750004340278,5686.811666666667,937.890625,704.375,0.0
2021-08-28 00:00:00,5455.885833333333,30.0,76.0,6.5,1001.75,25.3,31.4,0.0,30.0,76.0,6.5,0,5,28,8,1,3,5478.356979166666,5500.828125,5523.299270833333,5204.32,5406.558333333333,4714.985833333333,5500.828125000001,5534.53484375,4981.774565972222,5686.811666666667,900.0,0.0,30.0
2021-08-28 01:00:00,5150.754166666667,30.0,79.0,7.599999999999999,1002.0,26.0,31.3,0.0,30.0,79.0,7.599999999999999,1,5,28,8,1,3,5455.885833333333,5478.356979166666,5500.828125,4897.549166666667,5079.4025,4320.926666666667,5478.356979166668,5512.063697916667,4992.256475694445,5686.811666666667,900.0,30.0,30.0
2021-08-28 02:00:00,4883.3725,29.7,77.5,6.5,1001.55,25.35,31.0,0.0,29.7,77.5,6.5,2,5,28,8,1,3,5150.754166666667,5455.885833333333,5478.356979166666,4617.2908333333335,4825.089166666667,4131.485833333333,5361.665659722224,5442.482465277778,5002.806684027778,5686.811666666667,882.0899999999999,59.4,29.7
2021-08-28 03:00:00,4649.054999999999,29.2,80.0,5.400000000000001,1001.55,25.35,31.0,0.0,29.2,80.0,5.400000000000001,3,5,28,8,1,3,4883.3725,5150.754166666667,5455.885833333333,4376.763333333333,4563.299166666667,3914.85,5163.3375000000015,5332.0828125,5013.893420138888,5686.811666666667,852.64,87.6,29.2
2021-08-28 04:00:00,4437.4366666666665,28.5,84.0,5.400000000000001,1002.0,25.5,31.0,0.0,28.5,84.0,5.400000000000001,4,5,28,8,1,3,4649.054999999999,4883.3725,5150.754166666667,4178.575833333333,4335.711666666667,3707.9541666666664,4894.393888888891,5186.375434027777,5025.23890625,5686.811666666667,812.25,114.0,28.5
2021-08-28 05:00:00,4297.533333333334,28.8,78.0,7.400000000000001,1001.6,24.5,32.7,0.0,28.8,78.0,7.400000000000001,5,5,28,8,1,3,4437.4366666666665,4649.054999999999,4883.3725,4040.2525,4169.87,3649.1825,4656.6213888888915,5009.143524305555,5036.024774305556,5686.811666666667,829.44,144.0,28.8
2021-08-28 06:00:00,4133.341666666666,29.3,73.5,4.7,1002.1,24.05,32.9,0.0,29.3,73.5,4.7,6,5,28,8,1,3,4297.533333333334,4437.4366666666665,4649.054999999999,3916.5075,3991.7075,3609.1233333333334,4461.341666666668,4812.339583333333,5046.744809027778,5686.811666666667,858.49,175.8,29.3
2021-08-28 07:00:00,3991.12,29.0,75.0,3.7999999999999994,1003.0,24.100000000000005,33.3,0.0,29.0,75.0,3.7999999999999994,7,5,28,8,1,3,4133.341666666666,4297.533333333334,4437.4366666666665,3895.373333333333,3943.6233333333334,3508.4191666666666,4289.437222222224,4591.915555555555,5055.779565972222,5686.811666666667,841.0,203.0,29.0
2021-08-28 08:00:00,3939.976666666667,29.3,75.5,7.599999999999999,1002.65,24.5,34.3,0.0,29.3,75.5,7.599999999999999,8,5,28,8,1,3,3991.12,4133.341666666666,4297.533333333334,3976.935,3947.4583333333335,3494.5008333333335,4140.665000000002,4398.643194444445,5059.769010416667,5686.811666666667,858.49,234.4,29.3
2021-08-28 09:00:00,4228.656666666667,30.8,71.5,8.5,1003.15,25.0,35.6,0.0,30.8,71.5,8.5,9,5,28,8,1,3,3939.976666666667,3991.12,4133.341666666666,4388.304166666667,4302.6325,3598.5458333333336,4021.4794444444465,4241.410555555555,5058.229079861111,5686.811666666667,948.6400000000001,277.2,30.8
